GEOID,Popln_2017,Popln_2018,Popln_2019,Popln_2020,Popln_2021,Popln_2022,Popln_2023,Popln_2024
17071,6819.0,6697.0,6646.0,6535.0,6485.0,6374.0,6284.0,6048.0
17073,49219.0,49069.0,48913.0,48411.0,49412.0,49157.0,48948.0,48177.0
17075,27830.0,27604.0,27114.0,26711.0,27362.0,27043.0,26746.0,26067.0
17077,57904.0,57289.0,56750.0,56675.0,53676.0,53176.0,52706.0,53199.0
17079,9540.0,9611.0,9610.0,9465.0,9324.0,9295.0,9233.0,9092.0
17081,38045.0,37708.0,37684.0,37235.0,37362.0,37043.0,36808.0,36107.0
17083,21912.0,21795.0,21773.0,21616.0,21533.0,21462.0,21336.0,21150.0
17085,21549.0,21366.0,21235.0,21239.0,21995.0,21942.0,21918.0,21528.0
17087,12399.0,12423.0,12417.0,12358.0,13238.0,13313.0,13350.0,13320.0
17089,534667.0,534216.0,532403.0,531010.0,518648.0,517254.0,516097.0,520997.0
17091,109605.0,110024.0,109862.0,108594.0,108104.0,107421.0,106833.0,106410.0
17093,126218.0,127915.0,128990.0,130638.0,130757.0,132795.0,135053.0,143171.0
17095,50577.0,49978.0,49699.0,49053.0,50193.0,49751.0,49294.0,48716.0
17097,703520.0,700832.0,696535.0,693593.0,714484.0,713159.0,711885.0,718604.0
17099,110067.0,109430.0,108669.0,107571.0,109986.0,109495.0,109049.0,108390.0
17101,16000.0,15765.0,15678.0,15467.0,15465.0,15302.0,15137.0,14801.0
17103,34540.0,34296.0,34096.0,33647.0,34373.0,34221.0,34058.0,33544.0
17105,36124.0,35714.0,35648.0,35414.0,35902.0,35771.0,35659.0,35375.0
17107,29034.0,28912.0,28618.0,28383.0,28238.0,28027.0,27870.0,27518.0
17109,30373.0,29984.0,29682.0,29295.0,27743.0,27370.0,27102.0,26662.0
17111,309122.0,308570.0,307774.0,305888.0,310749.0,311133.0,311366.0,315959.0
17113,172290.0,172828.0,171517.0,171256.0,171455.0,171284.0,170882.0,172069.0
17115,105801.0,104712.0,104009.0,103015.0,104331.0,103542.0,102591.0,100737.0
17117,45505.0,45318.0,44926.0,44567.0,45152.0,44907.0,44566.0,43895.0
17119,265428.0,264461.0,262966.0,262635.0,266112.0,265512.0,264631.0,263017.0
17121,37726.0,37381.0,37205.0,37045.0,37781.0,37543.0,37294.0,36437.0
17123,11668.0,11483.0,11438.0,11309.0,11781.0,11740.0,11715.0,11552.0
17125,13688.0,13565.0,13359.0,13173.0,13225.0,13074.0,12878.0,12543.0
17127,14291.0,14023.0,13772.0,13636.0,14280.0,14135.0,13958.0,13627.0
17129,12293.0,12289.0,12196.0,12068.0,12343.0,12284.0,12169.0,11963.0
17131,15608.0,15551.0,15437.0,15225.0,15779.0,15692.0,15619.0,15292.0
17133,34179.0,34373.0,34637.0,34739.0,34732.0,34905.0,34969.0,34969.0
17135,28755.0,28601.0,28414.0,28045.0,28482.0,28352.0,28078.0,27615.0
17137,34245.0,34027.0,33658.0,33400.0,33189.0,32882.0,32621.0,32618.0
17139,14703.0,14717.0,14501.0,14347.0,14634.0,14531.0,14469.0,14365.0
17141,50993.0,50781.0,50643.0,50306.0,51787.0,51672.0,51536.0,51345.0
17143,183011.0,180621.0,179179.0,177652.0,182439.0,181186.0,179831.0,179630.0
17145,21297.0,21174.0,20916.0,20664.0,21158.0,20996.0,20810.0,20272.0
17147,16422.0,16366.0,16344.0,16355.0,16664.0,16698.0,16702.0,16628.0
17149,15672.0,15611.0,15561.0,15239.0,14923.0,14776.0,14625.0,14258.0
17151,4194.0,4212.0,4177.0,4142.0,3820.0,3799.0,3757.0,3703.0
17153,5541.0,5463.0,5335.0,5201.0,5279.0,5177.0,5074.0,4879.0
17155,5694.0,5736.0,5739.0,5716.0,5638.0,5628.0,5600.0,5633.0
17157,32264.0,32106.0,31782.0,31351.0,30632.0,30413.0,30142.0,29903.0
17159,15848.0,15763.0,15513.0,15507.0,15876.0,15716.0,15675.0,15362.0
17161,144808.0,143477.0,141879.0,140907.0,144694.0,143819.0,142995.0,142731.0
17163,262479.0,261059.0,259686.0,258046.0,258597.0,256791.0,254777.0,251149.0
17165,24035.0,23906.0,23491.0,23182.0,23869.0,23662.0,23387.0,22826.0
17167,196452.0,195348.0,194672.0,193882.0,196759.0,196122.0,195217.0,194345.0
17169,6976.0,6907.0,6768.0,6738.0,6953.0,6879.0,6826.0,6750.0
17171,4983.0,4927.0,4951.0,4950.0,4923.0,4899.0,4847.0,4880.0
17173,21752.0,21741.0,21634.0,21299.0,21160.0,21042.0,20867.0,20542.0
17175,5457.0,5418.0,5342.0,5262.0,5436.0,5395.0,5324.0,5272.0
17177,44997.0,44797.0,44498.0,43831.0,44817.0,44482.0,44042.0,43088.0
17179,133526.0,132328.0,131803.0,130777.0,131977.0,131276.0,130555.0,129821.0
17181,16985.0,16841.0,16653.0,16498.0,17259.0,17122.0,16972.0,16886.0
17183,77909.0,76806.0,75758.0,74188.0,74953.0,74113.0,73179.0,71106.0
17185,11550.0,11549.0,11520.0,11190.0,11414.0,11321.0,11199.0,10979.0
17187,17170.0,17032.0,16844.0,16696.0,16887.0,16760.0,16576.0,16217.0
17189,13951.0,13995.0,13887.0,13764.0,13827.0,13781.0,13682.0,13535.0
17191,16442.0,16332.0,16215.0,16031.0,16250.0,16127.0,15994.0,15928.0
17193,13925.0,13665.0,13537.0,13364.0,13959.0,13834.0,13708.0,13395.0
17195,55955.0,55553.0,55175.0,54656.0,55932.0,55569.0,55192.0,54657.0
17197,692661.0,692310.0,690743.0,688726.0,696403.0,696774.0,698450.0,708583.0
17199,67328.0,67056.0,66597.0,66415.0,67271.0,67120.0,66902.0,67064.0
17201,284778.0,284081.0,282572.0,281295.0,285471.0,284591.0,283289.0,283790.0
17203,38670.0,38527.0,38459.0,38091.0,38571.0,38414.0,38348.0,38290.0
18001,35385.0,35595.0,35777.0,35839.0,35685.0,35827.0,35995.0,36584.0
18003,372877.0,375351.0,379299.0,382187.0,381839.0,385456.0,388791.0,399295.0
18005,82040.0,82753.0,83779.0,84447.0,81759.0,82371.0,82881.0,84741.0
18007,8631.0,8653.0,8748.0,8741.0,8687.0,8709.0,8708.0,8853.0
18009,12027.0,11930.0,11758.0,11782.0,12139.0,12074.0,12007.0,11816.0
18011,65875.0,66999.0,67843.0,69347.0,69839.0,71235.0,72827.0,78773.0
18013,15010.0,15230.0,15092.0,15112.0,15444.0,15513.0,15543.0,15650.0
18015,20067.0,20188.0,20257.0,20228.0,20288.0,20397.0,20443.0,20747.0
18017,37828.0,37895.0,37689.0,37388.0,37918.0,37820.0,37703.0,37559.0
18019,116973.0,117360.0,118302.0,119266.0,120185.0,121484.0,122800.0,127479.0
18021,26167.0,26175.0,26225.0,26246.0,26397.0,26396.0,26431.0,26424.0
18023,32195.0,32192.0,32399.0,32206.0,33010.0,33020.0,32967.0,32895.0
18025,10536.0,10558.0,10577.0,10629.0,10511.0,10511.0,10494.0,10523.0
18027,33136.0,33278.0,33351.0,33505.0,33281.0,33337.0,33442.0,34097.0
18029,49564.0,49482.0,49458.0,49824.0,50494.0,50709.0,50828.0,51435.0
18031,26620.0,26725.0,26559.0,26584.0,26466.0,26432.0,26411.0,26421.0
18033,42806.0,43208.0,43475.0,43670.0,43059.0,43312.0,43584.0,44330.0
18035,115184.0,114772.0,114135.0,113454.0,112480.0,112156.0,112109.0,112951.0
18037,42538.0,42674.0,42736.0,42542.0,43474.0,43584.0,43563.0,43629.0
18039,205032.0,205560.0,206341.0,206161.0,206314.0,206841.0,206868.0,207436.0
18041,23154.0,23076.0,23102.0,22892.0,23393.0,23391.0,23390.0,23335.0
18043,77071.0,77781.0,78522.0,78936.0,79594.0,80191.0,80512.0,81931.0
18045,16410.0,16351.0,16346.0,16511.0,16422.0,16468.0,16546.0,16833.0
18047,22694.0,22706.0,22758.0,22761.0,22769.0,22850.0,22929.0,23136.0
18049,20010.0,20092.0,19974.0,20018.0,20400.0,20420.0,20411.0,20004.0
18051,33622.0,33452.0,33659.0,33825.0,33017.0,33006.0,32986.0,33038.0
18053,66491.0,65936.0,65769.0,65225.0,66802.0,66560.0,66377.0,66458.0
18055,32180.0,32006.0,31922.0,32203.0,30924.0,30900.0,30954.0,31219.0
18057,323747.0,330086.0,338011.0,344238.0,341616.0,349527.0,357176.0,379704.0
18059,74985.0,76351.0,78168.0,79553.0,78616.0,80170.0,82013.0,88810.0
18061,39777.0,40214.0,40515.0,40682.0,39516.0,39684.0,39785.0,39978.0
18063,163685.0,167009.0,170311.0,173251.0,172100.0,175639.0,179379.0,190629.0
18065,48170.0,48131.0,47972.0,48033.0,48857.0,48913.0,48896.0,49081.0
18067,82363.0,82366.0,82544.0,82732.0,83349.0,83452.0,83610.0,84082.0
18069,36222.0,36243.0,36520.0,36395.0,36572.0,36699.0,36757.0,36944.0
18071,43955.0,44068.0,44231.0,44222.0,45948.0,46212.0,46319.0,47420.0
18073,33424.0,33365.0,33562.0,32918.0,33006.0,33045.0,33198.0,33387.0
18075,20907.0,20764.0,20436.0,20416.0,20570.0,20451.0,20281.0,20164.0
18077,32013.0,32157.0,32308.0,32110.0,33000.0,33057.0,33074.0,32921.0
18079,27652.0,27679.0,27735.0,27515.0,27619.0,27610.0,27584.0,27634.0
18081,153897.0,156225.0,158167.0,160607.0,159739.0,161952.0,163983.0,170614.0
18083,37044.0,36596.0,36594.0,36522.0,36362.0,36148.0,36108.0,35872.0
18085,79206.0,79344.0,79456.0,78988.0,80151.0,80442.0,80357.0,80669.0
18087,39222.0,39330.0,39614.0,40119.0,40085.0,40364.0,40596.0,41122.0
18089,485640.0,484411.0,485493.0,498700.0,495925.0,497682.0,498990.0,502955.0
18091,110029.0,110007.0,109888.0,112417.0,112184.0,112215.0,112141.0,111348.0
18093,45592.0,45630.0,45370.0,45011.0,45133.0,45113.0,45077.0,45192.0
18095,129498.0,129641.0,129569.0,129681.0,130037.0,130545.0,130949.0,134222.0
18097,950082.0,954670.0,964582.0,966183.0,969542.0,971737.0,971822.0,981628.0
18099,46433.0,46296.0,46258.0,46108.0,46175.0,46208.0,46225.0,46464.0
18101,10186.0,10217.0,10255.0,10079.0,9885.0,9863.0,9854.0,9864.0
18103,35864.0,35646.0,35516.0,35328.0,36100.0,35952.0,35772.0,35613.0
18105,146986.0,146917.0,148431.0,148219.0,140189.0,140065.0,139822.0,140702.0
18107,38343.0,38274.0,38338.0,38365.0,37967.0,38018.0,38155.0,38633.0
18109,69713.0,70116.0,70489.0,70707.0,71394.0,71757.0,72202.0,73825.0
18111,14027.0,13986.0,13984.0,13830.0,13865.0,13829.0,13859.0,14131.0
18113,47329.0,47543.0,47744.0,47832.0,47293.0,47431.0,47417.0,47811.0
18115,5854.0,5879.0,5875.0,5892.0,5931.0,5974.0,5993.0,5996.0
18117,19404.0,19489.0,19646.0,19651.0,19752.0,19768.0,19746.0,19824.0
18119,20791.0,20862.0,20799.0,20833.0,21280.0,21361.0,21434.0,21851.0
18121,16907.0,16978.0,16937.0,16871.0,16316.0,16327.0,16346.0,16508.0
18123,18988.0,19102.0,19169.0,19154.0,19151.0,19186.0,19218.0,19320.0
18125,12315.0,12388.0,12389.0,12378.0,12220.0,12227.0,12187.0,12116.0
18127,168404.0,169594.0,170389.0,173215.0,172353.0,173355.0,174150.0,175860.0
18129,25569.0,25554.0,25427.0,25275.0,25301.0,25226.0,25163.0,25067.0
18131,12518.0,12469.0,12353.0,12514.0,12496.0,12498.0,12441.0,12421.0
18133,37363.0,37486.0,37576.0,37469.0,36838.0,36942.0,37091.0,37804.0
18135,24954.0,24851.0,24665.0,24191.0,24681.0,24586.0,24425.0,24337.0
18137,28485.0,28523.0,28324.0,28448.0,28953.0,28990.0,29039.0,29214.0
18139,16659.0,16663.0,16581.0,16649.0,16706.0,16716.0,16734.0,16759.0
18141,270434.0,270771.0,271826.0,271484.0,272049.0,272388.0,272574.0,273744.0
18143,23793.0,23784.0,23873.0,23788.0,24290.0,24403.0,24468.0,24751.0
18145,44367.0,44522.0,44729.0,44871.0,44825.0,44940.0,45104.0,45654.0
18147,20417.0,20327.0,20277.0,20225.0,19949.0,19935.0,19871.0,20192.0
18149,22944.0,22935.0,22995.0,23049.0,23275.0,23308.0,23300.0,23463.0
18151,34384.0,34487.0,34594.0,34831.0,34379.0,34507.0,34648.0,34862.0
18153,20700.0,20696.0,20669.0,20578.0,20814.0,20791.0,20766.0,20768.0
18155,10674.0,10717.0,10751.0,10724.0,9870.0,9896.0,9914.0,9988.0
18157,190587.0,193048.0,195732.0,196115.0,185961.0,186955.0,187399.0,191650.0
18159,15139.0,15128.0,15148.0,15227.0,15290.0,15328.0,15329.0,15324.0
18161,7159.0,7029.0,7054.0,7119.0,7098.0,7041.0,7028.0,6884.0
18163,181616.0,180974.0,181451.0,182447.0,179695.0,179900.0,179908.0,180387.0
18165,15503.0,15510.0,15498.0,15329.0,15477.0,15488.0,15452.0,15516.0
18167,107516.0,107386.0,107038.0,106608.0,106523.0,106355.0,106201.0,106166.0
18169,31380.0,31198.0,30996.0,30784.0,31120.0,31032.0,30901.0,30777.0
18171,8204.0,8280.0,8265.0,8194.0,8430.0,8454.0,8469.0,8451.0
18173,62401.0,62474.0,62998.0,63269.0,63575.0,64065.0,64650.0,66339.0
18175,27771.0,27932.0,28036.0,28213.0,28025.0,28133.0,28167.0,28345.0
18177,66185.0,65936.0,65884.0,65778.0,66588.0,66522.0,66377.0,66410.0
18179,28014.0,28206.0,28296.0,28142.0,28103.0,28167.0,28261.0,28798.0
18181,24165.0,24133.0,24102.0,24165.0,24593.0,24630.0,24709.0,24833.0
18183,33722.0,34047.0,33964.0,34378.0,34048.0,34259.0,34388.0,34885.0
19001,7053.0,7063.0,7152.0,7059.0,7439.0,7479.0,7471.0,7431.0
19003,3663.0,3645.0,3602.0,3588.0,3697.0,3680.0,3641.0,3606.0
19005,13804.0,13832.0,13687.0,13642.0,14068.0,14046.0,14038.0,14184.0
19007,12363.0,12437.0,12426.0,12430.0,12310.0,12279.0,12242.0,12106.0
19009,5566.0,5506.0,5496.0,5481.0,5657.0,5651.0,5622.0,5562.0
19011,25656.0,25625.0,25645.0,25414.0,25654.0,25652.0,25698.0,25799.0
19013,132648.0,132408.0,131228.0,130786.0,131396.0,131041.0,130693.0,132348.0
19015,26443.0,26312.0,26234.0,26277.0,26721.0,26700.0,26669.0,26729.0
19017,24823.0,24941.0,25062.0,25311.0,24863.0,25012.0,25118.0,25328.0
19019,21156.0,21199.0,21175.0,21287.0,20598.0,20631.0,20645.0,20733.0
19021,20144.0,19826.0,19620.0,19772.0,20723.0,20687.0,20684.0,20816.0
19023,14582.0,14539.0,14439.0,14333.0,14421.0,14376.0,14301.0,14156.0
19025,9749.0,9699.0,9668.0,9473.0,9962.0,9893.0,9858.0,9711.0
19027,20274.0,20153.0,20165.0,19914.0,20756.0,20728.0,20677.0,20407.0
19029,13126.0,12930.0,12836.0,12817.0,13158.0,13116.0,13115.0,13024.0
19031,18551.0,18627.0,18627.0,18485.0,18494.0,18479.0,18427.0,18231.0
19033,42999.0,42642.0,42450.0,42103.0,43185.0,42979.0,42785.0,42493.0
19035,11330.0,11321.0,11235.0,11190.0,11606.0,11601.0,11587.0,11658.0
19037,12036.0,11964.0,11933.0,11834.0,12021.0,11957.0,11868.0,11719.0
19039,9331.0,9423.0,9395.0,9353.0,9736.0,9737.0,9690.0,9524.0
19041,16141.0,16106.0,16016.0,15976.0,16410.0,16423.0,16446.0,16474.0
19043,17650.0,17556.0,17549.0,17321.0,17173.0,17123.0,17069.0,16931.0
19045,46874.0,46437.0,46429.0,46392.0,46589.0,46488.0,46383.0,46015.0
19047,17119.0,17158.0,16820.0,16834.0,16555.0,16450.0,16289.0,16378.0
19049,87235.0,90180.0,93453.0,96963.0,96604.0,100367.0,104136.0,115343.0
19051,8991.0,9017.0,9000.0,9051.0,9066.0,9093.0,9127.0,9193.0
19053,7943.0,7890.0,7870.0,7769.0,7718.0,7684.0,7669.0,7656.0
19055,17158.0,17069.0,17011.0,16937.0,17508.0,17523.0,17549.0,17609.0
19057,39326.0,39149.0,38967.0,38708.0,39069.0,38824.0,38597.0,38411.0
19059,17141.0,17121.0,17258.0,17549.0,17536.0,17692.0,17844.0,18158.0
19061,97041.0,96854.0,97311.0,97590.0,98687.0,98812.0,98948.0,99242.0
19063,9414.0,9253.0,9208.0,9095.0,9433.0,9349.0,9316.0,9162.0
19065,19708.0,19660.0,19650.0,19258.0,19582.0,19519.0,19393.0,19152.0
19067,15761.0,15761.0,15642.0,15480.0,15672.0,15601.0,15502.0,15008.0
19069,10159.0,10124.0,10070.0,9971.0,10056.0,10015.0,9977.0,10024.0
19071,6952.0,6993.0,6960.0,6729.0,6702.0,6639.0,6570.0,6494.0
19073,8969.0,8981.0,8888.0,8795.0,8831.0,8801.0,8722.0,8662.0
19075,12298.0,12272.0,12232.0,12217.0,12336.0,12351.0,12352.0,12405.0
19077,10645.0,10720.0,10689.0,10737.0,10599.0,10619.0,10646.0,10774.0
19079,15069.0,14952.0,14773.0,14716.0,15073.0,14979.0,14893.0,14856.0
19081,10773.0,10712.0,10630.0,10507.0,10837.0,10790.0,10718.0,10616.0
19083,17007.0,16868.0,16846.0,16575.0,16997.0,16861.0,16729.0,16464.0
19085,14107.0,14105.0,14049.0,13928.0,14589.0,14623.0,14645.0,14626.0
19087,20060.0,20067.0,19954.0,19697.0,20488.0,20436.0,20228.0,19361.0
19089,9219.0,9187.0,9158.0,9176.0,9456.0,9479.0,9459.0,9360.0
19091,9578.0,9547.0,9558.0,9473.0,9622.0,9606.0,9573.0,9617.0
19093,6856.0,6841.0,6860.0,6833.0,6979.0,6969.0,6944.0,6810.0
19095,16118.0,16141.0,16184.0,16138.0,16596.0,16575.0,16547.0,16423.0
19097,19368.0,19432.0,19439.0,19205.0,19499.0,19470.0,19429.0,19390.0
19099,36995.0,37189.0,37185.0,37148.0,37686.0,37808.0,37864.0,38107.0
19101,18219.0,18256.0,18295.0,18347.0,15846.0,15785.0,15676.0,15781.0
19103,149210.0,151260.0,151140.0,153740.0,151833.0,153360.0,154881.0,160080.0
19105,20618.0,20673.0,20681.0,20617.0,20680.0,20733.0,20799.0,21116.0
19107,10149.0,10225.0,10246.0,10085.0,10050.0,10026.0,9964.0,9855.0
19109,14970.0,14908.0,14813.0,14680.0,14823.0,14718.0,14610.0,14408.0
19111,34216.0,33909.0,33657.0,33480.0,33724.0,33442.0,33175.0,32376.0
19113,224115.0,225909.0,226706.0,227854.0,228567.0,229308.0,229463.0,231762.0
19115,11203.0,11169.0,11035.0,11011.0,10891.0,10823.0,10710.0,10630.0
19117,8550.0,8645.0,8600.0,8518.0,8650.0,8666.0,8685.0,8758.0
19119,11797.0,11811.0,11755.0,11756.0,11953.0,12023.0,12087.0,12378.0
19121,16000.0,16206.0,16338.0,16521.0,16414.0,16609.0,16760.0,17161.0
19123,22211.0,22018.0,22095.0,22370.0,22132.0,22059.0,22045.0,22034.0
19125,33091.0,33259.0,33253.0,33168.0,33381.0,33487.0,33551.0,34048.0
19127,40078.0,39888.0,39369.0,39495.0,40137.0,40049.0,39971.0,40392.0
19129,15060.0,15068.0,15109.0,14766.0,14658.0,14605.0,14563.0,14717.0
19131,10570.0,10569.0,10586.0,10647.0,10526.0,10537.0,10548.0,10632.0
19133,8746.0,8679.0,8615.0,8598.0,8732.0,8671.0,8619.0,8429.0
19135,7815.0,7790.0,7707.0,7770.0,7589.0,7574.0,7546.0,7373.0
19137,10111.0,10003.0,9917.0,9935.0,10327.0,10285.0,10254.0,10063.0
19139,42872.0,42874.0,42664.0,42394.0,43145.0,42968.0,42735.0,42132.0
19141,13812.0,13840.0,13753.0,13679.0,14139.0,14138.0,14103.0,14260.0
19143,6039.0,6040.0,5958.0,5987.0,6168.0,6149.0,6114.0,6036.0
19145,15263.0,15249.0,15107.0,15073.0,15250.0,15225.0,15168.0,15038.0
19147,9059.0,8929.0,8886.0,8845.0,8996.0,8938.0,8902.0,8809.0
19149,25091.0,25095.0,25177.0,25219.0,25543.0,25621.0,25699.0,25825.0
19151,6840.0,6740.0,6619.0,6607.0,7091.0,7061.0,7040.0,7006.0
19153,481830.0,487204.0,490161.0,494281.0,488871.0,493378.0,497441.0,516185.0
19155,93386.0,93533.0,93206.0,93328.0,93571.0,93543.0,93407.0,93529.0
19157,18563.0,18699.0,18504.0,18381.0,18628.0,18608.0,18582.0,18454.0
19159,5029.0,4968.0,4894.0,4801.0,4739.0,4690.0,4664.0,4608.0
19161,9796.0,9719.0,9721.0,9603.0,9829.0,9778.0,9759.0,9533.0
19163,172509.0,173283.0,172943.0,173216.0,174170.0,174315.0,174302.0,175601.0
19165,11577.0,11578.0,11454.0,11430.0,11750.0,11737.0,11757.0,11821.0
19167,34841.0,34909.0,34855.0,35043.0,35647.0,35815.0,35984.0,36554.0
19169,97502.0,98105.0,97117.0,98237.0,98106.0,98573.0,98592.0,102498.0
19171,17055.0,16904.0,16854.0,16801.0,17079.0,17017.0,16982.0,16738.0
19173,6148.0,6191.0,6121.0,6092.0,5932.0,5916.0,5901.0,5825.0
19175,12481.0,12359.0,12241.0,12157.0,12193.0,12107.0,12038.0,11955.0
19177,7164.0,7020.0,7044.0,7069.0,7196.0,7207.0,7236.0,7217.0
19179,35022.0,34991.0,34969.0,34985.0,35343.0,35292.0,35265.0,35681.0
19181,50078.0,51014.0,51466.0,52265.0,51862.0,52709.0,53484.0,56343.0
19183,22204.0,22058.0,21965.0,21992.0,22525.0,22534.0,22539.0,22631.0
19185,6486.0,6401.0,6441.0,6415.0,6504.0,6484.0,6518.0,6622.0
19187,36637.0,36339.0,35904.0,35934.0,37114.0,36986.0,36848.0,36909.0
19189,10588.0,10518.0,10354.0,10277.0,10743.0,10704.0,10648.0,10383.0
19191,20131.0,20029.0,19991.0,19862.0,20100.0,20050.0,19972.0,19723.0
19193,102429.0,102539.0,103107.0,103138.0,105102.0,105526.0,105760.0,107257.0
19195,7455.0,7413.0,7381.0,7359.0,7450.0,7417.0,7380.0,7307.0
19197,12749.0,12690.0,12562.0,12416.0,12978.0,12897.0,12817.0,12729.0
20001,12518.0,12444.0,12369.0,12399.0,12557.0,12554.0,12491.0,12425.0
20003,7860.0,7878.0,7858.0,7949.0,7800.0,7799.0,7819.0,7908.0
20005,16298.0,16173.0,16073.0,16015.0,16382.0,16309.0,16211.0,16249.0
20007,4583.0,4472.0,4427.0,4358.0,4178.0,4081.0,4153.0,4070.0
20009,26394.0,26057.0,25779.0,25658.0,25708.0,25477.0,25275.0,24835.0
20011,14676.0,14653.0,14534.0,14435.0,14410.0,14405.0,14384.0,14424.0
20013,9612.0,9598.0,9564.0,9482.0,9532.0,9486.0,9415.0,9142.0
20015,66878.0,66765.0,66911.0,66992.0,67404.0,67618.0,67916.0,69158.0
20017,2651.0,2629.0,2648.0,2604.0,2583.0,2570.0,2579.0,2507.0
20019,3328.0,3309.0,3250.0,3230.0,3394.0,3389.0,3370.0,3339.0
20021,20114.0,20015.0,19939.0,19681.0,19507.0,19380.0,19236.0,19133.0
20023,2690.0,2660.0,2657.0,2600.0,2647.0,2619.0,2628.0,2646.0
20025,1999.0,2005.0,1994.0,1963.0,1994.0,1977.0,1987.0,1873.0
20027,8016.0,7997.0,8002.0,8025.0,8085.0,8088.0,8071.0,7969.0
20029,8944.0,8729.0,8786.0,8642.0,9037.0,9008.0,8973.0,8723.0
20031,8228.0,8233.0,8179.0,8158.0,8361.0,8334.0,8304.0,8301.0
20033,1767.0,1748.0,1700.0,1759.0,1809.0,1825.0,1685.0,1694.0
20035,35297.0,35149.0,34908.0,34628.0,34769.0,34661.0,34487.0,34186.0
20037,38925.0,38911.0,38818.0,38730.0,39018.0,39012.0,38963.0,38904.0
20039,2878.0,2871.0,2827.0,2776.0,2792.0,2771.0,2746.0,2716.0
20041,18842.0,18717.0,18466.0,18266.0,18572.0,18492.0,18423.0,18621.0
20043,7657.0,7658.0,7600.0,7496.0,7549.0,7501.0,7492.0,7575.0
20045,120793.0,121436.0,122259.0,122530.0,118690.0,119094.0,119547.0,121989.0
20047,2893.0,2849.0,2798.0,2750.0,2911.0,2849.0,2817.0,2731.0
20049,2522.0,2508.0,2530.0,2507.0,2466.0,2453.0,2464.0,2436.0
20051,28735.0,28646.0,28553.0,28671.0,28893.0,28921.0,28870.0,29007.0
20053,6307.0,6196.0,6102.0,6034.0,6403.0,6374.0,6366.0,6316.0
20055,36720.0,36528.0,36467.0,35917.0,38338.0,38187.0,38001.0,38354.0
20057,34218.0,33877.0,33619.0,33094.0,34426.0,34212.0,34133.0,34072.0
20059,25631.0,25625.0,25544.0,25703.0,25953.0,25968.0,25994.0,26273.0
20061,33774.0,32777.0,31670.0,32218.0,36514.0,36247.0,35895.0,35459.0
20063,2630.0,2612.0,2636.0,2621.0,2774.0,2758.0,2796.0,2658.0
20065,2505.0,2492.0,2482.0,2464.0,2444.0,2430.0,2406.0,2370.0
20067,7518.0,7336.0,7150.0,7077.0,7430.0,7336.0,7284.0,7097.0
20069,5996.0,6033.0,5988.0,5954.0,5720.0,5719.0,5696.0,5730.0
20071,1233.0,1227.0,1185.0,1156.0,1257.0,1279.0,1296.0,1152.0
20073,6094.0,6055.0,5982.0,5868.0,6049.0,6001.0,5956.0,5871.0
20075,2640.0,2607.0,2591.0,2552.0,2572.0,2520.0,2485.0,2488.0
20077,5583.0,5506.0,5436.0,5336.0,5525.0,5457.0,5446.0,5413.0
20079,34373.0,34183.0,34429.0,34291.0,34006.0,33959.0,33823.0,33642.0
20081,4031.0,3997.0,4018.0,3990.0,3803.0,3735.0,3695.0,3591.0
20083,1849.0,1818.0,1794.0,1872.0,1851.0,1770.0,1676.0,1673.0
20085,13332.0,13270.0,13171.0,13171.0,13287.0,13274.0,13277.0,13525.0
20087,18932.0,18856.0,19043.0,19032.0,18391.0,18387.0,18391.0,18332.0
20089,2855.0,2841.0,2879.0,2833.0,2927.0,2929.0,2909.0,2899.0
20091,591178.0,597555.0,602401.0,607220.0,605154.0,610742.0,614764.0,632276.0
20093,3935.0,3941.0,3838.0,3863.0,4019.0,3964.0,3910.0,3808.0
20095,7313.0,7310.0,7152.0,6974.0,7495.0,7369.0,7284.0,6946.0
20097,2501.0,2516.0,2475.0,2483.0,2457.0,2445.0,2422.0,2436.0
20099,20129.0,19906.0,19618.0,19586.0,20222.0,20096.0,19949.0,19692.0
20101,1546.0,1560.0,1564.0,1518.0,1504.0,1528.0,1497.0,1482.0
20103,81095.0,81352.0,81758.0,82246.0,81601.0,82050.0,82493.0,84670.0
20105,3051.0,3023.0,2962.0,2986.0,2952.0,2929.0,2924.0,2928.0
20107,9697.0,9771.0,9703.0,9654.0,9667.0,9696.0,9723.0,9841.0
20109,2834.0,2844.0,2794.0,2732.0,2777.0,2752.0,2720.0,2694.0
20111,33257.0,33300.0,33195.0,33045.0,32318.0,32182.0,32145.0,32520.0
20113,28687.0,28528.0,28542.0,28448.0,30059.0,30085.0,30130.0,30334.0
20115,11972.0,11950.0,11884.0,11652.0,11877.0,11867.0,11795.0,11670.0
20117,9698.0,9722.0,9707.0,9652.0,9995.0,10014.0,10001.0,9950.0
20119,4260.0,4146.0,4033.0,4029.0,4089.0,4019.0,3949.0,3892.0
20121,33429.0,33737.0,34237.0,34334.0,33968.0,34312.0,34625.0,35737.0
